LEAR_ID,AGENCYNAME,CITY,STATE,ZIPCODE,FIPS,POPSERVED,POPGROUP,FTSWORN,PERS_NEW_WHT,PERS_NEW_BLK,PERS_NEW_HSP,PERS_NEW_IND,PERS_NEW_ASN,PERS_NEW_HAW,PERS_NEW_TWO,PERS_NEW_UNK,PERS_NEW_TOTR,PERS_NEW_MALE,PERS_NEW_FEM,PERS_NEW_TOTS,PERS_WHITE_MALE,PERS_BLACK_MALE,PERS_HISP_MALE,PERS_AMIND_MALE,PERS_ASIAN_MALE,PERS_HAWPI_MALE,PERS_MULTI_MALE,PERS_UNK_MALE,PERS_MALE,PERS_WHITE_FEM,PERS_BLACK_FEM,PERS_HISP_FEM,PERS_AMIND_FEM,PERS_ASIAN_FEM,PERS_HAWPI_FEM,PERS_UNK_FEM,PERS_FEMALE,PERS_CHF_RACE,PERS_SUP_SGT_WH,PERS_SUP_SGT_BK,PERS_SUP_SGT_HS,PERS_SUP_SGT_AI,PERS_SUP_SGT_AS,PERS_SUP_SGT_HA,PERS_SUP_SGT_MUL,PERS_SUP_SGT_UNK,PERS_SUP_SGT_TOTR,PERS_SUP_SGT_MALE,PERS_SUP_SGT_FEM,PERS_SUP_SGT_TOTS,PERS_COLBAR_SWN,PERS_COLBAR_LIM,PERS_COLBAR_NON,NUMCPO,CP_MISSION,CP_PLAN,CP_TRN_NEW,CP_CPACAD,CP_TRN_INSRV,ISSU_ADDR_CP,EQ_AUTH_NECK,EQ_AUTH_CHEM,POL_MAXHRS,POL_MENTILL,POL_INCUSDTH,POL_RACPROF,POL_ACTSHOOT,POL_STFRSK,POL_FOOT,POL_MSCOND,POL_BWC,POL_CULTAW,POL_INV_INJRY,POL_INV_DTH,POL_CCRB,ISSU_ADDR_CRMPREV
645391,NORTH LAS VEGAS POLICE DEPARTMENT,NORTH LAS VEGAS,NV,89030,32003,238702,4,266,11,2,12,0,3,0,0,0,28,23,5,28,179,29,31,0,12,0,0,0,251,20,10,3,0,1,0,0,34,3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,182,1,2,1,1,2,2,-88,2,1,1,1,1,1,1,1,1,2,1,2,2,2,1
645361,LAS VEGAS METRO POLICE DEPARTMENT,LAS VEGAS,NV,89106,32003,1592178,1,2566,193,44,78,3,24,3,9,0,354,303,51,354,2103,268,368,20,135,26,67,0,2987,226,64,73,1,20,3,0,400,1,258,28,32,5,11,0,0,0,334,304,30,334,1,1,1,2566,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1
644219,WHEELER COUNTY SHERIFF'S OFFICE,BARTLETT,NE,68622,31183,776,9,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,2,1,1,-8,2,1,3,-88,1,1,1,1,1,1,2,2,1,1,2,1,1,1,3
644196,THAYER COUNTY SHERIFF'S OFFICE,HEBRON,NE,68370,31169,5101,8,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,-8,3,7,2,1,3,2,3,3,-88,-88,1,2,1,1,2,2,2,1,2,2,1,1,2,3
644180,SEWARD COUNTY SHERIFFS OFFICE,SEWARD,NE,68434,31159,17284,7,15,2,0,0,0,0,0,0,0,2,2,0,2,14,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,3,3,0,3,3,-8,3,0,2,2,3,2,3,3,-88,-88,2,1,1,1,1,2,2,1,1,2,1,1,2,2
644125,MITCHELL POLICE DEPARTMENT,MITCHELL,NE,69357,31157,1669,9,4,1,0,0,0,0,0,0,0,1,1,0,1,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,0,1,1,1,2,1,3,-88,-88,2,2,1,1,1,1,1,1,1,2,2,2,2,3
644174,SARPY COUNTY SHERIFF'S OFFICE,PAPILLION,NE,68046,31153,179023,4,135,9,0,0,0,0,0,0,0,9,6,3,9,105,0,0,0,0,0,0,0,105,29,0,1,0,0,0,0,30,1,23,0,0,0,0,0,0,0,23,20,3,23,1,-8,2,5,1,1,1,2,2,3,-88,1,1,1,1,1,1,1,1,1,2,2,1,1,2,3
644171,SALINE COUNTY SHERIFF'S OFFICE,WILBER,NE,68465,31151,14331,7,20,2,0,0,0,1,0,0,0,3,2,1,3,18,0,0,0,0,0,0,0,18,1,0,0,0,1,0,0,2,1,3,0,0,0,0,0,0,0,3,3,0,3,-9,-9,-9,-9,2,2,-9,2,3,3,-88,2,2,2,1,1,1,1,1,1,2,2,1,1,2,3
644116,MCCOOK POLICE DEPARTMENT,MCCOOK,NE,69001,31145,7526,8,16,1,0,0,0,0,0,0,0,1,1,0,1,15,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,6,6,0,6,2,-8,2,0,1,2,3,2,3,3,-88,-88,2,1,2,1,2,2,2,2,1,2,2,2,2,3
644192,SUPERIOR POLICE DEPARTMENT,SUPERIOR,NE,68978,31129,1856,9,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,0,2,2,3,2,3,5,2,-88,1,1,1,1,1,1,1,1,2,2,1,1,2,2
644134,NEMAHA COUNTY SHERIFF'S OFFICE,AUBURN,NE,68305,31127,6971,8,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,3,3,3,0,-8,2,-8,2,2,3,-88,-88,1,1,1,1,1,2,2,1,1,1,1,1,2,3
644018,CENTRAL CITY POLICE DEPARTMENT,CENTRAL CITY,NE,68826,31121,2905,8,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,3,0,1,1,-8,2,1,3,1,-88,-9,1,1,1,1,1,1,1,1,1,2,1,2,3
644140,NORTH PLATTE POLICE DEPARTMENT,NORTH PLATTE,NE,69103,31111,24110,7,40,3,0,0,0,0,0,1,0,4,1,3,4,38,0,0,0,0,0,0,0,38,2,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,5,5,0,5,2,-8,2,0,2,2,3,2,3,3,1,-88,2,2,2,1,1,2,2,1,2,2,2,1,2,2
644101,LANCASTER COUNTY SHERIFF'S OFFICE,LINCOLN,NE,68508,31109,309637,3,78,3,0,0,0,0,0,0,0,3,3,0,3,69,2,1,0,0,0,0,0,72,6,0,0,0,0,0,0,6,1,12,0,0,0,0,0,0,0,12,11,1,12,1,1,2,0,1,2,2,2,2,3,1,2,2,1,1,1,2,1,2,1,2,2,2,2,2,3
644108,LINCOLN POLICE DEPARTMENT,LINCOLN,NE,68508,31109,280364,3,323,28,0,2,0,0,0,0,0,30,25,5,30,255,4,7,2,4,0,0,0,272,46,2,1,0,0,0,0,49,1,51,2,1,0,0,0,0,0,54,48,6,54,1,-8,1,3,1,1,1,1,1,1,-88,2,2,1,1,1,1,1,2,1,1,1,2,2,1,1
644131,NEBRASKA STATE PATROL,LINCOLN,NE,68502,31109,1907116,1,446,58,1,3,0,0,0,0,0,62,35,27,62,405,4,4,0,3,0,0,4,420,26,0,0,0,0,0,0,26,1,68,1,0,0,0,0,0,0,69,68,1,69,2,-8,2,3,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2
644034,CREIGHTON POLICE DEPARTMENT,CREIGHTON,NE,68729,31107,1117,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,0,-8,2,-8,2,3,3,1,-88,2,1,1,1,1,2,2,1,1,2,1,1,2,3
644214,WAUSA POLICE DEPARTMENT,WAUSA,NE,68786,31107,607,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,0,-8,2,-8,2,1,2,-88,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2
644094,KEARNEY COUNTY SHERIFF'S OFFICE,MINDEN,NE,68959,31099,6552,8,6,1,0,0,0,0,0,0,0,1,1,0,1,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,2,0,2,1,-8,-8,0,-8,1,1,2,3,3,1,-88,2,1,1,1,1,1,1,1,2,2,1,1,2,4
644170,ST. PAUL POLICE DEPARTMENT,SAINT PAUL,NE,68873,31093,2349,9,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,-9,-8,-9,0,-8,2,-8,2,3,3,1,-88,2,1,1,1,1,2,2,1,1,2,1,1,2,3
644087,HOOKER COUNTY SHERIFF'S OFFICE,MULLEN,NE,69152,31091,708,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,1,2,1,3,2,2,3,1,1,2,1,1,1,1,2,1,1,2,2,1,1,2,3
643989,ATKINSON POLICE DEPARTMENT,ATKINSON,NE,68713,31089,1249,9,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,3,-8,-8,0,1,2,3,2,2,3,1,-88,1,1,2,1,1,1,1,1,1,2,2,2,1,3
644058,FRANKLIN POLICE DEPARTMENT,FRANKLIN,NE,68939,31061,929,9,3,1,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,0,1,1,1,2,1,3,1,-88,2,1,1,1,1,1,1,1,1,1,2,1,1,3
644054,FAIRMONT POLICE DEPARTMENT,FAIRMONT,NE,68354,31059,564,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,1,-8,2,-8,2,3,3,-88,1,2,2,1,1,2,2,2,2,2,2,1,1,2,3
644163,RALSTON POLICE DEPARTMENT,RALSTON,NE,68127,31055,7329,8,12,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,3,3,0,3,1,-8,3,0,1,2,-8,2,3,3,-88,-88,1,1,1,1,1,1,1,1,1,2,2,1,2,3
644048,DOUGLAS COUNTY SHERIFF'S OFFICE,OMAHA,NE,68116,31055,554995,2,129,10,1,0,0,0,0,0,0,11,9,2,11,106,6,2,0,0,0,0,0,114,15,0,0,0,0,0,0,15,1,12,0,0,0,0,0,0,0,12,11,1,12,1,-8,2,1,1,1,3,2,3,3,-88,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
644145,OMAHA POLICE DEPARTMENT,OMAHA,NE,68102,31055,446970,3,848,39,10,10,0,0,0,0,0,59,49,10,59,552,60,67,4,13,0,0,0,696,121,12,15,2,2,0,0,152,1,90,9,8,0,0,0,0,0,107,85,22,107,1,-8,1,7,1,1,1,-9,2,1,1,1,1,1,1,1,-9,1,-9,1,1,1,2,2,1,1
644088,HOOPER POLICE DEPARTMENT,HOOPER,NE,68031,31053,834,9,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,2,1,1,-8,2,3,2,-88,-88,2,2,1,1,2,2,2,2,2,2,1,1,2,2
644091,IMPERIAL POLICE DEPARTMENT,IMPERIAL,NE,69033,31029,2047,9,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,3,-8,-8,0,-8,2,-8,2,3,3,-88,1,2,2,1,2,1,2,1,2,1,2,2,2,2,3
644182,SHELTON POLICE DEPARTMENT,SHELTON,NE,68876,31019,1067,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,0,1,1,3,2,2,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3
644010,BUFFALO COUNTY SHERIFF'S OFFICE,KEARNEY,NE,68847,31019,49383,6,27,1,0,0,0,0,0,0,0,1,1,0,1,23,0,1,0,0,0,0,0,24,3,0,0,0,0,0,0,3,1,4,0,1,0,0,0,0,0,5,5,0,5,3,-8,-8,27,1,1,3,1,3,3,-88,2,1,1,1,1,1,2,2,1,2,1,2,1,2,3
643983,ALBION POLICE DEPARTMENT,ALBION,NE,68620,31011,1599,9,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,0,-8,2,-8,2,3,5,-88,-88,2,1,2,1,1,2,2,1,2,2,2,2,2,5
643851,YELLOWSTONE COUNTY SHERIFF'S OFFICE,BILLINGS,MT,59107,30111,158437,4,52,3,0,0,0,0,0,0,0,3,2,1,3,46,0,2,0,0,0,0,0,48,4,0,0,0,0,0,0,4,1,5,0,0,0,0,0,0,0,5,5,0,5,2,-8,2,0,1,2,1,2,3,3,-88,2,2,1,1,1,1,1,2,1,2,2,2,2,2,3
643712,BILLINGS POLICE DEPARTMENT,BILLINGS,MT,59103,30111,110323,4,148,11,0,2,0,1,1,0,0,15,13,2,15,127,2,3,1,1,1,0,0,135,13,0,0,0,0,0,0,13,1,17,0,0,0,0,0,0,0,17,17,0,17,2,-8,1,3,1,2,2,1,2,2,-88,2,2,1,1,1,1,1,2,1,2,2,1,1,2,2
643730,COLUMBUS POLICE DEPARTMENT,COLUMBUS,MT,59019,30095,2028,9,5,2,0,0,0,0,0,0,0,2,1,1,2,4,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,-8,1,0,-8,2,3,2,3,-9,-88,-88,1,1,2,1,2,1,2,1,1,-9,2,2,2,4
643772,HAMILTON POLICE DEPARTMENT,HAMILTON,MT,59840,30081,4674,8,14,1,0,0,0,0,0,0,0,1,1,0,1,13,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,2,-8,1,0,1,2,1,2,3,3,-88,-88,2,1,1,1,1,1,1,1,2,2,2,1,2,3
643818,POWDER RIVER COUNTY SHERIFF'S OFFICE,BROADUS,MT,59317,30075,1746,9,4,1,0,0,1,0,0,0,0,2,2,0,2,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,3,4,-8,2,1,2,2,3,-88,-88,2,1,2,1,2,2,2,2,2,2,1,1,2,3
643807,MUSSELSHELL COUNTY SHERIFF'S OFFICE,ROUNDUP,MT,59072,30065,4589,8,7,3,0,0,0,0,0,0,0,3,3,0,3,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,2,-8,-8,4,1,1,1,2,1,3,-88,-88,2,1,1,1,1,1,1,1,1,1,1,1,2,3
643790,MADISON COUNTY SHERIFF'S OFFICE,VIRGINIA CITY,MT,59755,30057,7924,8,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,2,2,1,2,3,3,-88,-88,2,1,1,1,1,1,2,1,1,1,2,1,2,3
643803,MONTANA HIGHWAY PATROL,HELENA,MT,59601,30049,1042520,1,228,10,0,0,0,0,0,0,0,10,7,3,10,200,2,3,4,2,0,0,0,211,15,0,0,1,1,0,0,17,1,37,0,1,0,0,0,0,0,38,36,2,38,2,-8,2,0,1,2,1,2,3,3,1,2,2,2,2,1,2,1,2,1,2,1,2,1,2,3
643744,EAST HELENA POLICE DEPARTMENT,EAST HELENA,MT,59635,30049,2074,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,5,1,1,1,2,2,3,1,-88,1,1,1,1,1,1,1,1,2,1,1,1,1,3
643775,HILL COUNTY SHERIFF'S OFFICE,HAVRE,MT,59501,30041,16542,7,12,2,0,0,0,0,0,0,0,2,2,0,2,11,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,-8,1,0,2,2,2,2,3,3,-88,1,1,1,1,1,1,2,1,1,2,1,1,1,2,3
643764,GARFIELD COUNTY SHERIFF'S OFFICE,JORDAN,MT,59337,30033,1310,9,3,1,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-9,-8,3,1,2,3,2,3,-9,1,-88,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
643763,GALLATIN COUNTY SHERIFF'S OFFICE,BOZEMAN,MT,59715,30031,104502,4,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,6,6,1,6,0,0,0,0,0,0,0,6,6,0,6,2,1,2,0,1,1,3,1,3,3,-88,2,2,1,1,1,1,1,1,1,2,1,1,1,2,3
643791,MANHATTAN POLICE DEPARTMENT,MANHATTAN,MT,59741,30031,1691,9,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,0,1,2,-8,2,3,3,-88,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3
643780,KALISPELL POLICE DEPARTMENT,KALISPELL,MT,59903,30029,22761,7,38,4,0,0,0,0,0,0,0,4,4,0,4,34,0,0,2,0,0,0,0,36,2,0,0,0,0,0,0,2,1,6,0,0,2,0,0,0,0,8,8,0,8,2,-8,1,0,1,2,2,1,3,3,1,2,2,1,2,1,1,1,1,1,2,1,2,1,2,3
643749,FALLON COUNTY SHERIFF'S OFFICE,BAKER,MT,59313,30025,3120,8,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,-8,-8,4,1,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3
643767,GLENDIVE POLICE DEPARTMENT,GLENDIVE,MT,59330,30021,5332,8,10,5,0,0,0,0,0,0,0,5,5,0,5,9,0,0,0,0,0,0,0,9,6,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-8,1,0,1,2,1,2,3,3,-88,-88,2,1,1,1,1,1,1,1,2,2,1,1,1,3
643707,BEAVERHEAD COUNTY SHERIFF'S OFFICE,DILLON,MT,59725,30001,9401,8,7,2,0,0,0,0,0,0,0,2,2,0,2,6,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,1,0,1,1,3,3,0,2,2,3,2,3,3,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,3
642858,GREENVILLE POLICE DEPARTMENT,GREENVILLE,MO,63944,29223,482,9,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,3,-8,-8,2,1,1,-8,2,3,3,-88,-88,1,1,1,1,1,1,1,1,2,1,1,1,2,3
643263,VERNON COUNTY SHERIFF'S OFFICE,NEVADA,MO,64772,29217,20723,7,20,3,0,0,0,0,0,0,0,3,3,0,3,17,1,0,0,0,0,0,0,18,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,1,3,-8,-8,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1
642688,CABOOL POLICE DEPARTMENT,CABOOL,MO,65689,29215,2136,9,7,1,0,0,0,0,0,0,0,1,1,0,1,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,3,0,-8,2,1,2,2,3,-88,-88,2,2,1,1,1,2,2,1,1,2,1,1,2,3
642648,BERNIE POLICE DEPARTMENT,BERNIE,MO,63822,29207,1933,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,-8,-8,0,1,1,1,2,1,3,1,-88,2,2,2,1,1,1,1,1,1,2,1,1,2,3
642609,ADVANCE POLICE DEPARTMENT,ADVANCE,MO,63730,29207,1365,9,3,-9,-9,-9,-9,-9,-9,-9,-9,1,1,0,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,-8,-8,0,-8,2,3,2,3,5,-88,-88,2,2,2,1,2,1,2,1,2,1,1,1,2,3
642798,EMINENCE POLICE DEPARTMENT,EMINENCE,MO,65466,29203,582,9,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-8,-8,1,2,2,-8,2,1,3,-88,1,1,1,2,1,2,1,1,1,2,2,2,2,1,3
643190,SCOTT CITY POLICE DEPARTMENT,SCOTT CITY,MO,63780,29201,4492,8,12,1,0,0,0,0,0,0,0,1,1,0,1,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,2,0,2,3,-8,3,2,-8,2,3,2,3,4,-88,-88,2,2,2,1,1,1,1,1,2,2,1,1,1,3
643202,SIKESTON POLICE DEPARTMENT,SIKESTON,MO,63801,29201,14637,7,63,11,0,0,0,0,0,0,0,11,10,1,11,56,2,0,0,1,0,0,1,60,1,2,0,0,0,0,0,3,1,9,0,0,0,1,0,0,0,10,9,1,10,3,-8,3,0,2,2,1,2,1,4,-88,1,1,2,1,1,1,1,1,1,1,1,2,2,2,3
643169,SAINT LOUIS CITY POLICE DEPARTMENT,SAINT LOUIS,MO,63103,29189,311404,3,1175,58,31,3,0,1,0,0,0,93,77,16,93,635,315,18,4,13,0,0,0,985,108,77,5,0,0,0,0,190,1,139,64,3,0,0,0,0,0,206,179,27,206,2,3,2,20,1,1,1,1,2,3,-88,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3
643149,RIVERVIEW POLICE DEPARTMENT,RIVERVIEW,MO,63137,29189,2803,8,10,1,0,0,0,0,0,0,0,1,1,0,1,9,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,2,0,2,3,-8,-8,0,1,1,1,2,2,3,1,-88,1,1,1,1,1,1,2,1,2,1,2,2,2,3
642930,KIRKWOOD POLICE DEPARTMENT,KIRKWOOD,MO,63122,29189,27609,6,60,2,0,1,0,0,0,0,0,3,3,0,3,52,2,2,0,0,0,0,0,56,4,1,0,0,0,0,0,5,1,7,0,0,0,0,0,0,0,7,7,0,7,3,-8,3,1,2,2,2,2,2,3,-88,-88,2,1,1,1,1,1,1,1,1,1,2,2,2,1
642984,MAPLEWOOD POLICE DEPARTMENT,MAPLEWOOD,MO,63143,29189,7868,8,31,1,1,1,0,0,0,0,0,3,3,0,3,23,2,1,0,1,0,0,0,27,2,1,0,0,1,0,0,4,1,9,1,0,0,0,0,0,0,10,10,0,10,3,-8,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
643025,MOLINE ACRES POLICE DEPARTMENT,SAINT LOUIS,MO,63136,29189,2406,9,6,1,3,0,0,0,0,0,0,4,3,1,4,1,4,0,0,0,0,0,0,5,0,2,0,0,0,0,0,2,2,0,3,0,0,0,0,0,0,3,2,1,3,3,-8,-8,6,1,1,-8,2,1,3,-88,-88,1,1,1,1,1,1,1,1,1,1,1,1,2,3
643289,WEBSTER GROVES POLICE DEPARTMENT,WEBSTER GROVES,MO,63119,29189,22970,7,45,7,0,0,0,0,0,0,0,7,7,0,7,36,2,0,1,0,0,2,0,41,4,0,0,0,0,0,0,4,1,5,0,0,0,0,0,1,0,6,6,0,6,3,-8,-8,2,1,1,2,1,2,1,1,-88,1,1,1,1,1,1,2,1,2,2,2,2,2,3
643156,SAINT ANN POLICE DEPARTMENT,SAINT ANN,MO,63074,29189,12812,7,44,18,0,0,0,0,0,0,0,18,17,1,18,35,3,2,0,1,0,0,0,41,3,0,0,0,0,0,0,3,3,4,0,1,0,0,0,0,0,5,4,1,5,1,-8,1,0,1,1,2,1,2,2,-88,2,1,1,1,1,1,1,1,1,2,1,2,2,1,2
643175,SAINT LOUIS COUNTY POLICE DEPARTMENT,SAINT LOUIS,MO,63105,29189,411090,3,813,72,14,2,0,2,0,2,0,92,71,21,92,622,65,9,1,2,0,2,0,701,93,12,3,0,1,0,0,112,1,86,6,0,1,0,0,0,0,93,84,9,93,1,-8,3,17,1,1,1,1,1,1,-88,2,1,1,1,1,1,1,1,1,2,1,2,2,2,1
643068,NORTHWOODS POLICE DEPARTMENT,SAINT LOUIS,MO,63121,29189,4150,8,17,5,4,1,0,0,0,2,0,12,9,0,9,5,4,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,2,0,8,4,1,5,1,-8,-8,17,1,2,2,2,1,-9,-88,-88,1,1,1,1,2,1,1,1,1,2,1,1,1,2
642941,LAKESHIRE POLICE DEPARTMENT,LAKESHIRE,MO,63123,29189,1415,9,4,1,0,0,0,0,0,0,0,1,1,0,1,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,0,1,2,3,2,1,2,-88,1,2,1,-9,1,1,1,1,1,2,1,1,1,2,2
642629,BALLWIN POLICE DEPARTMENT,BALLWIN,MO,63011,29189,30313,6,50,2,1,1,0,0,0,0,0,4,1,1,2,47,1,0,0,0,0,0,0,48,1,0,1,0,0,0,0,2,1,7,0,0,0,0,0,0,0,7,7,0,7,3,-8,3,2,1,1,1,1,1,1,-88,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1
642955,LEADINGTON POLICE DEPARTMENT,LEADINGTON,MO,63601,29187,496,9,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,3,-8,3,0,1,1,-8,2,3,3,-88,-88,1,1,2,1,1,1,1,1,1,2,1,1,2,3
